id,sentence,labels
1110,LINEAR FILMS lt LNER SEES LOWER FOURTH QTR NET Linear Films Inc lower earnings fourth quarter March 31 compared ago lower profit margins stretch film price increases polyethelene resin key raw material In fourth quarter earned 235 000 dlrs 19 cts share spokesman The company raising stretch film prices pct April 15 reflect costs polyethelene resin It sale volume stretch film fourth quarter lower anticipated returned normal weeks,"22,"
2843,CARMEL CONTAINER SYSTEMS LTD lt KML YEAR OPER NET Oper shr 1.18 dlrs 58 cts Oper net 266 000 037 000 Revs 45.8 mln 41.4 mln Avg shrs 924 000 800 000 NOTE Excludes gain 73 000 dlrs 290 000 dlrs benefit tax loss carryforward Results Tel Aviv Israel based company translated rate dlr 1.485 Israeli shekels,"64,"
3379,ESTIMATED DROP IN JAPAN CORPORATE PROFITS TRIMMED The combined profits Japan major corporations excluding financial institutions forecast fall 19.2 pct 1986 87 March 31 compared 19.9 pct decline projected late November Wako Research Institute Economics The private body statement 437 084 firms listed Tokyo Stock Exchange foresee 11.6 pct fall sales 11.4 pct fall estimated November Current profits projected fall 4.4 pct 1987 88 sales increasing 4.2 pct Rationalisation measures manufacturing industries cope yen sharp rise brighten business outlook institute It lower rates expected reduce corporate borrowing costs improved performance outlook Earnings performance manufacturing sector supported firm demand real estate construction businesses The forecast based average exchange rate estimates 160 yen dollar 1986 87 155 yen 1987 88,"81, 42,"
845,OPTICS CORP lt DOCO 4TH QTR LOSS Shr loss 11 cts profit 12 cts Net loss 286 817 profit 292 014 Revs 972 379 413 304 Year Shr profit 63 cts profit 57 cts Net profit 547 893 profit 481 703 Revs 43.9 mln 41.0 mln Avg shrs 474 820 617 768,"22,"
1998,IBC CLOSES EXPORT REGISTRATIONS IBC OFFICIAL The Brazilian Coffee Institute IBC confirmed closed May export registrations effective April On Friday night exporters heard closure IBC officials officials time reached confirmation,"14,"
2554,PIEDMONT AVIATION RECESSES MEETING WITHOUT TAKING ACTION ON MERGER PROPOSALS PIEDMONT AVIATION RECESSES MEETING WITHOUT TAKING ACTION ON MERGER PROPOSALS,"1,"
2813,ICI lt ICI SEES GROWTH IN PHARMACEUTICALS Imperial Chemical Industries PLC expects earnings pharmaceuticals operations grow 35 pct profits compared current 30 pct chairman elect Denys Henderson told financial analysts Over expect launch major product Henderson He development spending business segment increased 14 pct total sales income 1987 13 pct 130 mln sterling 1986 ICI largest chemicals firm terms sales reported 1986 profits 888 mln dlrs 15 billion dlrs sales compared income 817 mln dlrs 15.87 billion dlrs sales earlier Sales United States totaled billion dlrs ICI executives In addition Henderson corporate growth ICI development activities company intends continue grow acquisition program ICI spent billion dlrs acquisitions 1986 largest 580 mln dlr purchase Cleveland Ohio based Glidden Inc paints resins coatings company lt Hanson Trust PLC ICI financial director Alan Clements company borrowing limits level 6.3 billion sterling 1.5 billion While company current plans major acquisition ready move acquisition field arises Clements,"9, 18, 47,"
3150,JAPAN FEBRUARY RESERVES RECORD 51.73 BILLION DLRS Japan external reserves rose record 51.73 billion dlrs February previous record 51.46 billion January Finance Ministry End February reserves 27.58 billion dlrs In January nation foreign reserves largest monthly increase 9.22 billion dlrs massive Bank Japan dollar buying intervention month dollar fell time low 149.98 yen January 19 foreign exchange dealers,"65,"
4407,Top discount rate Bill tender falls 9.3657 pct Top discount rate Bill tender falls 9.3657 pct,"35,"
3892,HUGHES lt HT APPROVES MERGER WITH BAKER lt BKO An overwhelming majority Hughes Tool Co shareholders approved merger agreement Baker International Corp based revised terms companies additional time sell drilling bit business required Justice Department Hughes chairman William Kistler revised terms proposed consent decree set 10 mln dlr cap funding newly combined companies spend disputed drilling bit business sold An earlier proposed consent decree establish funding limit The Baker Hughes merger create 1.2 billion dlr oilfield services company fell earlier month Hughes balked terms proposed Justice Department consent decree companies months buyer Reed business Baker withdraw billion dlr lawsuit filed force Hughes follow merger Hughes Kistler speaking reporters 85 pct Hughes shareholders approved merger revised terms agreement companies months buyer Reed drilling bit business The previous agreement proposed month period Kistler government granting additional month extension complete sale He people domestic drilling bit business The companies Kistler decided voluntarily sell Reed plant Singapore Kistler estimated merger completed weeks result annual cost savings 50 mln dlrs He expects substantial cutbacks 20 000 workforce Baker Hughes Inc merged company Kistler cost savings efficiencies company profitable We fourth quarter merger close breakeven In fourth quarter 1986 Hughes earned 31.7 mln dlrs sales 215.7 mln dlrs Baker fiscal quarter December 31 lost 34.2 mln dlrs revenues 297.7 mln dlrs,"23, 6,"
3797,NUMAC OIL lt NMC SEES RESULTS IMPROVING Numac Oil Gas Ltd expects improvement operating performance 1987 The company reported 1986 earnings continuing operations 255 179 dlrs 17.6 mln dlrs yuear earlier lower prices crude oil pipeline capacity constraints Numac introduced federal provincial governments 1986,"22,"
2921,FERC ISSUES TAKE OR PAY GAS POLICY PLAN The Federal Energy Regulatory Commission FERC issued proposed policy statement recovery pay costs imposed existing natural gas contracts producers pipelines It statement vote 30 day comment period It alternative policy statement Commissioner Charles Stalon FERC press release proposed policy statement estblishes exception commission policy pay buy buy costs recovered pipeline commodity sales rates FERC pipelines assume equitable share buy buy costs commission proposes permit pipelines recover remaining costs demand rates It guidelines buying reforming existing contracts spread impact pay costs responsible fair equitable Commission chairwoman Martha Hesse proposal represents commission sincere attempt industry difficult period transition competitive market Hesse hope proposed policy encourage guide timely resolution pay contractual disputes impeded industry transition competitive environment It vital industry,"55,"
4720,MONEY MARKET GIVEN FURTHER 30 MLN STG HELP The Bank England provided money market 30 mln stg assistance This brings Bank total 120 mln stg compares upward revised estimate system shortage 1.15 billon stg The central bank bought bills resale market equal amounts April rate 10 16 pct,"53, 33, 57,"
5228,FEDERATED DEPARTMENT STORES INC lt FDS 4TH QTR Jan 31 Shr 3.64 dlrs 3.16 dlrs Net 171.3 mln 154.0 mln Sales 3.44 billion 3.23 billion Avg shrs 47.1 mln 48.8 mln Year Oper shr 6.23 dlrs 5.88 dlrs Oper net 301.9 mln 286.6 mln Sales 10.51 billion 9.98 billion Avg shrs 48.5 mln 48.8 mln NOTE Latest net excludes 14.3 mln dlr charge loss debt extinguishment Net includes charges 15.7 mln dlrs periods charges 23.9 mln dlrs periods earlier merger divisions Investment tax credits mln dlrs 900 000 dlrs quarter 900 000 dlrs 16.4 mln dlrs Latest net includes mln dlr provision loss disposition Abraham Strauss stores preopening expenses Latest net includes gain sale Fort Worth Texas shopping center 500 000 dlrs Latest net periods includes gain 100 000 dlrs sale Memphis Tenn shopping center Prior net includes gain 600 000 dlrs sale Boston Store division,"77, 10,"
3104,VAN DORN CO lt VDC SETS QUARTERLY Qtly div 27 cts 27 cts prior Pay May One Record April 17,"2,"
758,SHANDWICK BUYS LOS ANGELES PR COMPANY Public Relations consultancy lt Shandwick Plc agreed buy Los Angeles based lt Rogers Cowan Inc specialises entertainment industry total 2.25 mln dlrs payable completion 1.5 mln injected business free loan expenses acquisition amount 660 000 stg Shandwick raise 5.1 mln stg placing 1.16 mln shares finance deal balance 2.04 mln stg strengthen balance sheet anticipation future performance payments In September Rogers operating income 10 mln dlrs After acquisition Shandwick Operating income comparable earns Rogers estimated pretax profit 1987 exceed 900 000 dlrs An extraordinary loss 504 000 dlrs 1986 write assets Net tangible assets September 363 000 dlrs Shandwick shares unchanged 460p,"1,"
6386,TEXAS INSTRUMENTS INC lt TXN SETS QUARTERLY Qtly div 50 cts 50 cts prior Pay April 20 Record March 31,"22,"
1769,PIONEER SUGAR SAYS CSR TAKEOVER OFFER TOO LOW lt Pioneer Sugar Mills Ltd considered proposed 2.20 dlrs share cash takeover offer announced CSR Ltd lt CSRA March 31 low view hK UiIe prospects Pioneer recommended statement shareholders retain stock pending board response receives details CSR offer,"1,"
4743,JOULE INC lt JOUL SETS STOCK SPLIT Joule Inc board declared stock split payable April 30 record March 31,"10,"
1042,ROBINS lt QRAH FILES MONTHLY REPORT Robins Co filed consolidated net earnings report February amounted 720 000 dlrs compared 646 000 comparable month prior Consolidated net earnings months Feb 28 1987 amounted 23.9 mln dlrs compared 15.4 mln dlrs comparable period earlier Robbins Chapter 11 filed report trustee overseeing,"7, 5,"
3977,DUTCH SUGAR TRADE DENY INVOLVEMENT IN OFFER Dutch sugar traders deny involvement plan offer 850 000 tonnes sugar intervention protest EC export policy prices traders told Reuters Although 500 tonnes sugar offered intervention Netherlands Dutch producers traders sugar Belgian offered Belgian industry We sympathise actions French West German Belgian traders producers party spokesman EC Commission sources yesterday French traders planned sell 775 000 tonnes intervention stocks West German traders 75 000 tonnes Dutch traders 500 Dutch trade sources figure France estimated 110 000 tonnes offered German traders producers The Dutch spokesman The weekly export tender policy prices squeezing European sugar industry register protest These desperate actions offered sugar withdrawn week breathing space allowed,"79,"
4351,OPEC DEFENDING 18 DLR PRICE SUBROTO SAYS Indonesian Energy Minister Subroto OPEC deliberately production ceiling 15.8 mln barrels defend 18 dlr barrel price target He told reporters energy conference Jakarta OPEC decided maintain price level 18 dlrs We deliberately defending price OPEC production 15.8 mln moment stated Asked OPEC increase production prices 18 dlrs barrel decided OPEC meeting June We market situation He meeting OPEC Differentials Committee postponed meeting He elaborate The committee originally meet Vienna week,"58, 35, 90,"
4371,CANADA FEBRUARY UNEMPLOYMENT FALLS TO 9.6 PCT FROM JANUARY 9.7 PCT STATISTICS CANADA SAID CANADA FEBRUARY UNEMPLOYMENT FALLS TO 9.6 PCT FROM JANUARY 9.7 PCT STATISTICS CANADA SAID,"39,"
5199,CAMPBELL RESOURCES INC lt CCH 2ND QTR DEC 31 NET Shr profit cts loss 10 cts Net profit 765 000 loss 600 000 Revs 259 000 14 479 000 SIX MTHS Shr profit cts loss 11 cts Net profit 875 000 loss 303 000 Revs 17.7 mln 29.2 mln Note Campbell changing yr Dec 31 June 30,"22,"
5981,PANAMA CANAL OFFICIAL CONFIRMS NO 1988 TOLL RISE Panama Canal toll charges rise September 1988 October landslide dumped 0.5 mln cubic yards debris waterway Canal Commission Administrator Dennis McAuliffe He told press conference confirming Commission earlier announcement unchanged tolls 1988 implying rise 1989 The canal mln dlr loss current financial carried met revenues This deficit landslide cost canal 15 mln dlrs McAuliffe This included mln dlrs costs rest spent earth moving operations prevent landslides He landslide caused deforestation grossly exaggerated reports threat canal water supply foreseeable future Studies possibility widening Gaillard cut landslide adding expected canal board determine canal widening January 1988,"72,"
